13007;SAO FRANCISCO;20/08/2020;493
13008;JOINVILLE;20/08/2020;493
13009;REUNIDAS;21/08/2020;5219
13010;BAUER CARGAS;21/08/2020;121067
13011;MAFRA;24/08/2020;493
13012;BRUSQUE;24/08/2020;493
13013;BLUMENAU;24/08/2020;493
13014;MEIO OESTE;24/08/2020;493
13015;LAGES;24/08/2020;493
13016;REUNIDAS;24/08/2020;5219
13017;BAUER CARGAS;24/08/2020;121067
13018;BALNEARIO CAMBORIU;24/08/2020;5834
13019;ITAJAI;24/08/2020;5834
13020;PALHOCA;24/08/2020;493
13021;TUBARAO;24/08/2020;493
13022;F.P. CENTRO;24/08/2020;493
13023;SAO JOSE;24/08/2020;493
13024;BLUMENAU;24/08/2020;493
13025;REUNIDAS;25/08/2020;5219
13026;BAUER CARGAS;25/08/2020;121067
13027;BALNEARIO CAMBORIU;25/08/2020;5834
13028;ARARANGUA;25/08/2020;493
13029;SAO JOSE;25/08/2020;493
13030;F.P. CENTRO;25/08/2020;493
13031;JOINVILLE;25/08/2020;493
13032;BLUMENAU;25/08/2020;493
13033;REUNIDAS;26/08/2020;5219
13034;BAUER CARGAS;26/08/2020;121067
13035;JARAGUA DO SUL;26/08/2020;5834
